isin,year,total_revenue,cfo,cogs,total_debt,capex
SE0004777241,2012,2345689494.0054936,49732014.084041506,1351100764.0229292,2535345768.7002397,213504751.83196056
SE0004777241,2013,1740508671.4123037,303103962.69965315,823481932.432136,529787158.19089484,174764486.28404292
SE0004777241,2014,4969653419.751903,-63102862.03911636,3147447601.867414,1726831293.8725274,816604720.4116938
SE0004777241,2016,2679242172.7794414,985846666.3294607,1207752528.4045818,2614037115.2626677,1376150759.7113082
SE0004777241,2020,2743000795.5395403,-306217186.59179336,1982543106.1935897,2559207805.468544,179228308.77841485
SE0004777241,2022,3235483905.375086,703151924.137288,2455707234.1332684,1269444786.9339757,464921787.3251008
SE0004840718,1997,617179752.2288035,-46425168.945148475,309470788.62363726,1182297024.0433667,288841855.4622895
SE0004840718,1998,3874964961.530855,904053276.7399684,1579286072.7257116,2098179932.2075167,387293296.6582534
SE0004840718,1999,4949801039.395913,1603935507.0641842,2197953757.8781943,1972830636.5235016,970837767.7936248
SE0004840718,2001,2644888863.36986,132001960.22404452,1435088118.348935,1979258831.2114615,435582316.9028327
SE0004840718,2003,452946771.4595786,524860133.5411474,344002288.2121139,1540003641.3468328,71534154.86360745
SE0004840718,2004,22359529.090042543,7774721.633852282,10831867.211759353,26940905.834083382,5336676.482044349
SE0004840718,2005,2606200062.2217426,1454848094.3693948,1471147844.749549,2628104433.8451552,479200401.05021524
SE0004840718,2006,3187025786.2401023,1063586024.1475168,2229247854.6740522,2401616119.1745186,138483471.8475439
SE0004840718,2007,3600212164.280321,-115001080.58900921,1912841595.834683,5070933433.929821,717003889.6556591
SE0004840718,2008,2463597765.4817863,355497883.4647986,1646109075.7977064,899366363.5078926,113557403.78417167
SE0004840718,2010,188412674.6787648,61547089.35801389,115129348.64506508,131601692.92891534,19649371.824700437
SE0004840718,2011,2357816023.3142533,315517262.44927275,1079333215.3031294,801985751.8829384,404775482.1168146
SE0004840718,2013,1104653477.6537344,434416776.6438968,741386159.4961466,801169872.2817559,201928857.8252789
SE0004840718,2017,3832072005.272289,389536906.4011845,2701712480.996916,1013793384.8681844,864878085.1836723
SE0004840718,2018,1331767851.2540877,183273684.88469535,535316908.210119,3167628038.3589783,862162376.601927
SE0004840718,2019,519221933.60825557,-77904972.15144335,376077476.0635841,1154879583.6772377,129105560.61532725
SE0004840718,2020,939634364.9155855,674149297.3466674,560487026.4956204,2505919788.138629,491640086.99329734
SE0004840718,2022,875746119.8962376,476952480.3506887,548494540.8091358,493632631.35877264,420145487.4932675
SE0004949691,1997,1014256174.1853942,1118890552.4586358,667684784.8186191,2471676412.684468,437024024.9262164
SE0004949691,1998,3421375330.846014,-55070142.89967701,1842026300.1872747,2732015488.8940816,1136320246.035426
SE0004949691,2000,463504475.77247345,-24958414.7512131,213344373.72457534,953674210.1943387,446117847.49161196
SE0004949691,2001,1309394184.189443,379807118.2105643,782903088.6631616,2329937423.8757873,94749970.25008528
SE0004949691,2002,6055610375.22154,1708063997.0991423,3564864133.150932,5438234219.5445,1040110448.7444707
SE0004949691,2007,2403836099.7929144,603684262.2378623,1370596948.9888802,2879166974.1795993,188020253.27593368
SE0004949691,2008,5897145926.802455,-285762086.70245177,2829358403.461247,2711949662.5417686,887343685.6319479
SE0004949691,2009,50532469.253136456,-5406267.87261874,28195138.44802705,37016501.65384816,31929261.064052604
SE0004949691,2013,4066483098.3901095,208444177.6537344,2567564042.8963733,1475297364.1730804,644661188.7850559
SE0004949691,2017,2738273479.9028525,743260686.1950915,1183734266.8602784,2664965436.366628,344621592.83590215
SE0004949691,2018,1998432019.5827694,377433888.08124036,1557380243.4327712,826012038.6281666,340093184.4533567
SE0004949691,2019,5069510427.993697,-214837749.74313596,2382945621.904613,3214925586.333994,733496188.7683372
SE0004977692,1997,1421357573.720671,908421831.3467395,1106820893.1327977,1165641103.1690123,989928555.6666715
SE0004977692,1998,892708255.6348829,290878186.94634014,598143113.1398575,939524140.3604691,218960018.19248727
SE0004977692,2005,4728247769.482084,1352099844.3626475,2783167298.3278694,1006754410.2579389,870165689.2323675
SE0004977692,2010,2285394292.6895413,420269666.1414827,1729394487.296438,2933203543.024457,805966900.4043713
SE0004977692,2011,820736277.6886611,-25296929.929750927,489412634.21557164,744354336.5703223,160794238.41336727
SE0004977692,2013,4993234069.686028,405357778.634227,3870892368.755692,3229360437.808925,858973576.6538987
SE0004977692,2017,715667857.5952746,685504510.3736286,428990855.9401602,2261721250.991953,276802510.7446881
SE0004977692,2020,1120035583.2279444,106037266.3592353,706065765.6354215,236475751.80658558,107610268.58252352
SE0005003654,2001,7211674717.518416,939996410.6463637,5068032481.745209,5254642673.721112,882308173.740903
SE0005003654,2004,2299549857.280216,-377882089.2460533,1444076179.3465977,3404931812.3292055,271072289.28861904
SE0005003654,2005,47830491.8459481,-4487935.71729497,31822080.432959583,60106965.77666078,15266620.606908603
SE0005003654,2008,481811664.8909823,218531956.85065213,312481473.2197481,310183046.4460467,151696985.8394372
SE0005003654,2009,1212987760.786289,738860273.6003375,652058396.5883766,1735133386.1505709,274821597.74697495
SE0005003654,2014,2616981956.9951496,664425665.0930897,1219418723.5467405,2729433202.274088,1293162156.696552
SE0005003654,2017,1924518700.1054072,446532013.8739858,857290479.4682875,1010466049.1801515,340574913.71669394
SE0005003654,2019,870575598.8112453,342607579.2999232,614906501.4752817,2837217917.5259185,593391034.3321584
SE0005003654,2021,447457614.575722,317758552.71482,242296530.1422512,532355327.10460895,200794334.3100774
SE0005003654,2022,1496062405.2304475,54058571.631036066,931953893.2776496,574130836.9571036,248558627.95240453
SE0005034550,1999,1664489767.7068439,499296019.5845588,1070848221.1337414,1055935278.1313599,655192335.1996305
SE0005034550,2002,1715768885.1887794,112679444.54222913,1096583815.4174104,1346526597.8059068,160648262.11226618
SE0005034550,2003,3926691016.2585735,-286293946.04109657,2292815224.6862936,1779499155.6384954,320834432.05904144
SE0005034550,2006,2118433003.074863,249315598.34242514,1589385385.0075874,2123044596.037451,568046557.2245774
SE0005034550,2009,1509034942.2669606,1164402.648118205,920579878.4952074,1621475689.5427868,238946323.63801116
SE0005034550,2011,1998952579.1935005,708429416.5110213,891496121.7950583,1239839400.0653656,147133406.7131333
SE0005034550,2012,1638124787.9821153,-8241616.735268321,754635031.3292736,800002262.261129,802404378.994208
SE0005034550,2017,91331049.01245283,39373044.49187264,55091353.06596204,87307807.07346095,25940485.36254869
SE0005034550,2020,1031099372.1435084,236386316.92420033,495743929.6260707,370906466.08383155,388398908.97670585
SE0005034550,2021,326241634.0076947,56832794.93929966,207548385.8768743,395944558.82608545,17842062.768170163
SE0005095601,1998,1696258568.38489,487221623.85653293,1299084734.9790938,1108424561.202259,216847794.5708524
SE0005095601,1999,3164152604.9915166,443435668.431178,2472275354.205622,1146667567.7289996,336482846.19828725
SE0005095601,2000,27546725.708003975,-9356434.455561878,18022139.276849583,20388498.158255238,12079092.144562261
SE0005095601,2001,1810535851.238457,11824731.702896131,1364304434.159241,2030518967.5928085,321952592.9535298
SE0005095601,2002,1147516915.1671355,32456760.764744777,736240936.9737715,373496129.11351925,303485280.58301765
SE0005095601,2003,2763421917.744411,405332720.615621,1510264364.5616055,2323109804.602999,869078274.4235272
SE0005095601,2005,5276269604.310004,354567622.7637946,3879857850.8612833,1213396128.6819034,1031116437.4502568
SE0005095601,2006,599160327.8247732,597158711.1993583,429037964.86048543,1578629714.6934457,438950676.08820397
SE0005095601,2008,2454530246.90324,918528985.1042086,1786992170.562231,3616918828.8680387,988466829.8666083
SE0005095601,2009,2485597771.09417,369778723.2033164,1376100065.0501783,3763664056.215401,577687389.9826775
SE0005095601,2011,554510506.7225384,204953806.2181368,301833764.82186234,638328394.8350992,293058526.7968106
SE0005095601,2012,4938459553.505265,1205245171.766812,2884033580.350864,655249343.9451232,678443407.322388
SE0005095601,2013,2573709739.506411,-141200411.77924642,1701463404.0869586,443459090.8379148,476508083.60280305
SE0005095601,2014,1196803509.4756691,425321627.0597824,697047526.5694617,827768860.726624,332643883.18237996
SE0005095601,2015,1372389175.8532374,841304178.4697245,994577044.8438888,1038631491.0735033,346151301.5956195
SE0005095601,2016,1651874855.2030098,47142597.362871654,938908518.3591552,554291766.2816633,105435732.42975561
SE0005095601,2017,1270820362.823866,-110378926.69443072,872306988.7134504,372109879.040346,229744667.47474474
SE0005095601,2018,1748042915.4691272,193593576.11834288,1100478577.0708692,1485686288.2702487,137706380.5591519
SE0005095601,2019,4728307695.355466,717836079.4939563,3438859764.613805,5717506094.551374,915325836.161077
SE0005095601,2020,1121103851.8765602,196831032.69902194,878943146.6752758,910317813.7859625,359464012.8311129
SE0005095601,2021,2713243105.074391,246194865.5968765,2116089589.2559206,924882839.275551,347645669.62084967
SE0005095601,2022,5876370249.049842,1145350554.780957,3459029956.618734,2177079128.113011,380244573.58473766
SE0005096369,1997,1825197559.1421766,549828247.5291493,742354220.4906524,1715856756.3531408,288039040.45675796
SE0005096369,2000,3776153339.828339,1155289038.4498873,2246882721.289839,1113576438.907017,815259459.0348848
SE0005096369,2002,1486284608.7928014,3475060.3889581584,1036400564.1239754,1485799171.1636028,264123088.5286559
SE0005096369,2004,4105285133.7893806,217346263.23937637,3272280513.6540914,2450800782.0616307,349019228.31268203
SE0005096369,2005,1588114109.6234806,268271325.80886024,700696211.5737798,1783342283.2266257,353494564.5394727
SE0005096369,2006,379980081.7913566,-33063882.913325652,238711488.60430384,276592441.96992326,211536584.44542706
SE0005096369,2007,854922988.6193693,-378699702.8765987,614971786.2641599,3934380626.6004543,735394229.1532654
SE0005096369,2008,270604630.84324855,379524219.73379236,199522948.26129127,779288156.2893317,111256801.99060164
SE0005096369,2009,932770762.4613587,46381626.743028924,603380422.670588,260265495.24654603,227014645.68929473
SE0005096369,2010,605909270.7139816,316813681.3682366,429589292.28097665,240190820.79957587,51914563.41900885
SE0005096369,2011,2541249579.348724,369421134.2878307,1082083443.5289261,1370382714.9317598,668123859.6758788
SE0005096369,2012,1169381139.938004,-331024731.6601716,783238748.0417249,3147847017.3945737,382191914.6244743
SE0005096369,2013,3952332097.4510627,-343981732.2316717,2632846897.444231,3747222123.7679806,223492371.90960434
SE0005096369,2014,3456309099.0076733,1383967118.3498774,2299567926.660484,1666970226.872493,875071404.7402622
SE0005096369,2015,3492753063.3777585,-83178513.43082534,1524828310.0285454,2286386151.8310313,613421712.683843
SE0005096369,2020,1944416016.0275872,233093817.12122455,1109981028.6950276,1713921584.7847471,358415380.53314614
SE0005096369,2021,3073855336.091593,591785966.9491203,2237501966.8985248,3920389638.518003,382084750.6075824
SE0005096369,2022,268579377.11927867,16077815.446406435,195888679.15141356,123859653.86662532,23565147.136478674
SE0005126729,1997,5181891114.917676,-18150806.474126473,3736650012.3882256,2291824493.844135,1007546962.9753883
SE0005126729,1998,526844590.6908185,-24038841.295419917,373295371.32349145,319038605.06345564,81014619.44181414
SE0005126729,1999,2682827078.0252056,1645777780.2886434,1928115712.2954295,4110039879.7601943,437788154.7814336
SE0005126729,2001,684021602.6258594,131595599.9577275,522589218.0064311,421073520.81373024,51523266.56038811
SE0005126729,2002,168312934.54509088,-33668489.16140281,124637855.48734096,475765813.88905996,78630251.95231
SE0005126729,2003,1203085779.2783482,300462773.6380577,801796427.3446516,262963969.74900886,73632461.18664376
SE0005126729,2004,1189723958.224425,28774759.361051306,877263518.2107267,3431553894.707661,383992531.3960204
SE0005126729,2005,3359928215.4969683,452960938.0419984,1525878991.9133296,1988076016.1350968,206921496.717822
SE0005126729,2006,2248106613.965575,652816472.3563967,1187136247.5577552,2711324713.986242,216224156.16310605
SE0005126729,2007,427800802.07209766,360902632.92016464,212114431.06239212,593141987.0432513,65664861.375120625
SE0005126729,2008,2367392917.6560845,276024079.745462,1170573277.1777406,702443803.3257383,160471966.68808752
SE0005126729,2010,774436692.7218131,454569121.38447016,437732654.05588895,1121127131.4473608,113752868.63668405
SE0005126729,2012,1437796819.0192554,211229630.5251728,1121026425.1218264,592658542.055395,221011472.39624074
SE0005126729,2013,5226985667.555487,1344289702.8941808,3341954806.1389165,2092199754.3808768,1143412175.7239695
SE0005126729,2014,3278800139.8673115,374631409.02616596,1813638196.051864,2438396787.147353,732665694.345729
SE0005126729,2016,809578223.8336704,872072582.7817187,346225653.446141,2218229498.257793,544239600.3423785
SE0005126729,2019,3734769791.9997735,-48334856.36614633,2849047733.063795,3851661888.648651,954202634.5918398
SE0005126729,2020,830827611.6430764,22061107.209130794,442081229.2113408,820893150.4358842,214341700.16690975
SE0005126729,2021,6219913520.274534,1750972942.9157145,2543091903.4352045,4335943156.171745,821730207.8901837
SE0005126885,2003,676703879.0998975,55577817.67226372,333532694.4591006,522297199.18614733,49013130.69062661
SE0005126885,2007,2121305086.8478715,1284155301.1106837,1570353335.1116865,4043779193.2095428,372219793.5958617
SE0005126885,2008,1354950684.6234386,513268843.39358217,685626740.3432436,1125383286.555172,530240805.3586593
SE0005126885,2010,2368849250.889901,-136613122.73262334,1245558872.6804097,1043927046.5450352,140138838.95403722
SE0005126885,2011,1792010257.1842306,380522198.4903345,1227095635.9999142,1554720844.1517987,66030875.59765203
SE0005126885,2014,6195705273.212326,901025310.2880768,3467651557.2592807,2999902425.321453,1120094355.5521674
SE0005126885,2016,1311123404.9354863,318279022.80505574,944357394.1938933,1544760782.5253851,404079062.66306037
SE0005126885,2018,1103677451.711967,915882617.702943,464128123.17602277,1512029186.6859798,650173147.7768393
SE0005126885,2019,650984706.7846764,72563237.60495323,460749776.00439197,320579025.78943574,82759480.54825462
SE0005126885,2022,342190709.3571988,-16911139.832204137,139558722.02251774,248747616.89004645,63773700.70382379
