isin,year,total_assets,net_income,total_revenue
SE0000872095,2015,8583416601.159873,-235008687.66194624,5122060993.915858
SE0000872095,2017,3902124375.891909,-209461817.9243768,2274210194.4669633
SE0000872095,2018,4951175207.928384,318995463.8189963,3051932044.885839
SE0000872095,2020,7199358843.518857,1022824882.5701437,5214808501.41724
SE0000872095,2021,4583889288.795783,497753448.711494,650854027.889835
SE0000872095,2022,1179747535.797032,74668419.90794566,299197029.2461252
SE0000891798,1997,7032383540.326501,-367980195.4980843,2148301850.970416
SE0000891798,1998,6242735584.987055,419484869.5811257,2734070770.142973
SE0000891798,2000,1117085484.6571136,-10363884.586854286,217987486.99650836
SE0000891798,2001,2587677000.2599874,-20998656.402520098,1380621531.7617054
SE0000891798,2002,6839739464.400224,-363929592.31901306,4364840486.175105
SE0000891798,2003,9198246371.767069,521496422.6504971,5988167738.61839
SE0000891798,2004,9089297654.5959,49339438.93950752,2600521907.100485
SE0000891798,2005,857961225.3079761,22821925.084830806,359766542.5010211
SE0000891798,2006,6160707629.908251,-566067349.8893706,892239571.0543526
SE0000891798,2007,4198959663.7944407,376634444.1344675,975810170.9079578
SE0000891798,2011,6687395967.723888,-592196891.0617626,2193993393.0378156
SE0000891798,2013,1824517994.072792,269191616.840841,1065838784.1155219
SE0000891798,2015,3264671404.955313,381229139.869353,2159245181.9509106
SE0000891798,2016,481903903.4975552,7975835.414493927,357261925.50499344
SE0000891798,2018,9642425641.151024,-397404111.81585956,4599331727.992764
SE0000891798,2019,9746685607.245537,1175640899.1834815,2634660113.934898
SE0000891798,2020,1731367634.3360288,4887481.541284329,990926278.752818
SE0000891798,2021,9720184529.697134,21371461.1292235,2229235302.4675655
SE0000901779,1997,897467036.8995796,16938544.851918377,332386735.5740391
SE0000901779,1998,6355937471.028362,945134757.7218014,1162062692.2560089
SE0000901779,1999,4747107885.503567,603141623.1671457,2736961200.5435557
SE0000901779,2000,318330458.3776602,11169876.880365511,165834661.26192966
SE0000901779,2001,574162272.3830675,-25724998.918336138,335953496.59567124
SE0000901779,2002,7018845679.458967,649464671.6825016,2483551320.8639193
SE0000901779,2004,9417620256.257296,194411633.14152804,6614548768.74081
SE0000901779,2005,2252806513.688646,146150073.74473158,1790297370.075938
SE0000901779,2006,3959586779.454498,-269197168.1642826,1730603223.1038823
SE0000901779,2007,5052969769.843465,-43271745.22583253,1117793491.6368787
SE0000901779,2009,4917720395.727944,276244443.8823457,3754478472.932334
SE0000901779,2010,3718964621.5708313,322795519.0209861,666299021.6644677
SE0000901779,2012,4668582267.526245,299810073.9464391,689589792.5321122
SE0000901779,2014,3501118809.612681,384119843.6147547,1339961834.035427
SE0000901779,2016,1373168663.2912505,-12472440.744006975,464491340.6042174
SE0000901779,2018,33393253.625792313,3634125.7490122737,23099123.3936997
SE0000901779,2019,6618396906.457085,-210321719.5382861,4826523175.846466
SE0000901779,2022,2206380743.2677073,105913343.05656415,326466156.5118559
SE0000936478,1997,3310585038.3190775,371258134.5627209,348971900.4288524
SE0000936478,1999,9687327442.205202,-791758052.6074837,3317508773.5012045
SE0000936478,2000,2914188049.063569,103642083.44585794,1921335962.6731012
SE0000936478,2002,3839917995.225648,-273215040.6869981,1282374521.9972339
SE0000936478,2003,3395203629.6623187,231842384.5329948,1456800071.4633071
SE0000936478,2004,2620857338.7047777,55561998.909538046,1908417151.9342742
SE0000936478,2005,4051672085.6516643,-235378094.99523827,2089721269.638833
SE0000936478,2006,1065943402.8147188,-95952656.42966382,365169035.7842407
SE0000936478,2007,3775894249.8602314,389032559.60409915,2152409550.8081493
SE0000936478,2008,5797673111.802581,627786229.9078197,3385437637.081457
SE0000936478,2009,7731323668.94362,335196716.2709124,2504850995.806125
SE0000936478,2010,2648605061.781102,17216844.119200386,1333396909.361206
SE0000936478,2011,3728054536.4841022,150756043.4765524,851840929.8374248
SE0000936478,2012,7293186880.470029,-603097930.9148906,3645833439.2109494
SE0000936478,2013,9243277197.730673,1120881188.2209473,959856424.8678707
SE0000936478,2014,7660756656.860891,-313010124.9903055,1283866965.265427
SE0000936478,2015,3489736998.9290156,505947491.04490614,2572671233.7626286
SE0000936478,2016,871773959.9029064,-54642387.031919144,329401965.46335584
SE0000936478,2017,2784437760.709084,406824533.7353099,2190654210.1619782
SE0000936478,2018,4721432188.3468485,173534579.62684715,1077417198.0726683
SE0000936478,2019,3206920007.2045145,335294957.3620873,2405772343.8826666
SE0000936478,2020,3088475773.8492494,461764680.69339716,348430617.6820547
SE0000936478,2022,6833471520.590547,-190558658.27934065,2719784982.2888174
SE0000937674,1997,7141919005.883943,999152673.521542,5140059236.216585
SE0000937674,1999,2260114277.9393506,48617163.44999691,1140992826.7148302
SE0000937674,2003,5376237299.605687,690827378.6102344,715590235.8132224
SE0000937674,2004,9546846356.735477,-338250399.7278969,5533228213.084965
SE0000937674,2005,7872085553.881558,343597438.9898229,4814508786.994365
SE0000937674,2007,1702477942.3342516,80614430.92190644,409999644.61670333
SE0000937674,2009,1288335061.2497277,-60358470.83444288,781698267.5127943
SE0000937674,2011,9104807075.955276,-242179075.37701967,6644757339.875702
SE0000937674,2012,833960121.3788221,10093935.143560713,440323490.944486
SE0000937674,2013,1437174613.1496003,212962058.6203243,678399638.0189202
SE0000937674,2018,689922253.1549171,23908269.96252215,196439334.71941024
SE0000937674,2020,7933633489.458632,659998983.5753007,897554043.8558487
SE0000937674,2021,1398921441.271406,102182829.94640045,953330875.9791974
SE0000937674,2022,4565167928.769999,380105793.145857,3081982724.1207933
SE0000937682,1997,200130158.81898043,19335536.349611297,82397704.94742973
SE0000937682,1998,9089813156.079153,1109847400.2676852,5589361031.553833
SE0000937682,1999,343778887.2326445,29025816.9492515,58412613.970229395
SE0000937682,2000,7533307189.66855,622018588.5025994,3945117727.078249
SE0000937682,2002,8580545398.183551,1174085382.9057071,4134430749.343956
SE0000937682,2003,6942407081.619579,37346893.630141765,2987924947.850703
SE0000937682,2005,7501692938.934674,782882992.3553305,4060879828.5701346
SE0000937682,2006,7809884527.793436,1065466992.2034475,3646762218.8855424
SE0000937682,2007,7042602246.211453,384679564.8849001,1694363556.750262
SE0000937682,2008,2018210377.454433,196742439.53658012,991333850.6489524
SE0000937682,2009,8125072172.3195,778597577.8183684,4514107388.238798
SE0000937682,2010,4722409238.346823,566225107.6234055,2292536498.778263
SE0000937682,2011,4930857195.15128,489378416.84287804,1704352574.7113853
SE0000937682,2012,504831929.7378971,-7564251.301209164,389149648.684817
SE0000937682,2013,6296198638.63137,-413852020.96588445,3650653562.221189
SE0000937682,2016,8228620181.569476,-148262008.06202638,4118252184.7812405
SE0000937682,2017,8506873654.660369,820441537.7326989,4572923226.872848
SE0000937682,2018,9923098535.599022,867270089.1029961,1897231801.5498047
SE0000937682,2020,7576734324.0813055,15277447.70795296,5396777272.901847
SE0000937682,2022,8696526176.444172,-720132868.4379916,4764985546.409832
SE0000949331,1998,4996702775.216611,-352117478.2640366,3565704743.8718786
SE0000949331,2000,9907542363.642939,-183941127.69533864,6917876162.795555
SE0000949331,2001,4515819378.193643,144060279.36271662,530619239.18186486
SE0000949331,2002,5477240941.258905,-16533496.295565031,4100279066.255009
SE0000949331,2003,5706222473.954377,297460296.34921455,3528911382.3063397
SE0000949331,2004,1561823166.372515,-102166856.95063643,344023853.939105
SE0000949331,2005,2177367842.607079,184895218.00976348,718163067.618583
SE0000949331,2006,609352008.1784601,-20952201.62853552,410893049.6095255
SE0000949331,2008,6134275577.969802,-377223846.8981988,2987010953.18922
SE0000949331,2009,2873042954.5178227,160768550.63369417,882439774.1082573
SE0000949331,2010,7885026106.914629,-599464562.5111154,6287535804.958385
SE0000949331,2011,9386674039.92623,-101451610.33616541,4628271075.232384
SE0000949331,2014,2845819308.882313,111751510.94934346,701005991.4381138
SE0000949331,2015,9460174736.499004,85536650.55622123,2152276151.911676
SE0000949331,2017,2038560919.677379,237870426.7094091,454479349.04743695
SE0000949331,2018,2619699245.1721478,333875619.68377066,716698064.3201954
SE0000949331,2019,3860464245.0319643,309981430.86268085,409601717.99896353
SE0000949331,2020,5170168357.968898,220112891.99518672,3318689588.045017
SE0000949331,2022,3512736922.469622,409178194.85296357,514949679.15173745
SE0000950636,1997,4573845207.65249,-352044960.90846336,1396345018.9844515
SE0000950636,2000,2282540165.2689767,201882516.76635444,1112817182.5059404
SE0000950636,2001,8779321109.207474,-602557288.2007892,5755710410.954096
SE0000950636,2002,7734621504.141966,133630200.09388416,3922405871.0824504
SE0000950636,2004,5727683908.308959,-475784035.1381444,605145442.2960327
SE0000950636,2005,5258540205.801905,191333237.09608725,1164942683.310136
SE0000950636,2006,3542200297.390964,486772199.91718,2604184620.382268
SE0000950636,2010,9797843152.273888,1435116666.0836794,7145141756.32289
SE0000950636,2012,7061500642.681044,426854412.5547046,5454159013.058618
SE0000950636,2014,8092161147.436514,571710350.7697504,1556421957.3978608
SE0000950636,2015,9311039983.021664,-496232542.72782576,4450991537.072633
SE0000950636,2016,5268932918.393942,487097698.934442,3134270564.3129163
SE0000950636,2019,5237067729.118846,689576214.4886141,1320566518.3963559
SE0000950636,2021,7736196802.791926,796466443.7275618,2239488797.8667307
SE0000950982,1997,2094889467.9900274,-21963924.615614682,581724319.8039877
SE0000950982,1999,6542268471.134965,239947122.49354652,4397997165.823047
SE0000950982,2001,1329374073.622572,-90500223.50407764,548196467.5495787
SE0000950982,2002,883062866.9499866,122792565.51914507,452774359.32576567
SE0000950982,2003,8376134572.157261,684866195.6787267,5378566319.342847
SE0000950982,2004,8971288858.571262,508845550.0397589,5624859587.755289
SE0000950982,2005,3646864334.729176,55645099.45781765,622376503.6898735
SE0000950982,2006,9247849883.030058,-498218248.6875639,4699481592.964087
SE0000950982,2007,6490268182.477591,862199820.4330375,2763709127.846103
SE0000950982,2011,1609483006.6290197,113308595.43284845,963127867.4821968
SE0000950982,2012,9835417431.057196,1159531873.263929,4872844347.116728
SE0000950982,2013,247236903.92055383,-3341494.9677375904,45992091.21036173
SE0000950982,2014,6193312038.832663,-305490926.6538083,2566233163.3876834
SE0000950982,2015,5892078478.540356,183313577.47532627,2926532579.802051
SE0000950982,2017,905652065.4957703,43529103.22493062,678258993.1469173
SE0000950982,2019,2639991072.811853,-54180542.81383166,1534343627.4321947
SE0000950982,2020,5058609682.141582,607531468.4716383,1713817704.189712
SE0000950982,2021,9939806447.290848,-935388093.5383815,2115463617.2228165
SE0000950982,2022,2193303137.5697265,-123948418.70216449,1125090788.637407
SE0000957979,1997,6439348212.851361,-20539969.618334867,3396379935.4109683
SE0000957979,1999,281451311.28290975,41209061.52136841,205747442.06974003
SE0000957979,2000,8077885658.036142,-563518466.3522003,5981895781.2183275
SE0000957979,2001,1286839195.6051865,-110183700.38919759,921022163.7897024
SE0000957979,2002,932125921.1568285,36580039.34920397,626195839.3541648
SE0000957979,2003,3917331561.5273867,468853363.1540499,1909361870.5577939
SE0000957979,2004,7571347369.752401,1091950298.6180763,4422614333.371856
SE0000957979,2005,5213115521.626092,37837935.74499199,544389243.6502061
SE0000957979,2007,965809763.9844418,-35034528.97405057,175311517.46037543
SE0000957979,2009,3813733871.261712,-219461253.08145845,1667058236.3128967
SE0000957979,2010,3117272619.931836,-27083291.684787847,915161402.7878497
SE0000957979,2011,1079994748.066261,41674428.90120917,408387777.1810485
SE0000957979,2012,969571536.272115,86270743.9831912,450403946.76178867
SE0000957979,2013,82496061.13670015,1370966.7796814828,10994229.711608076
SE0000957979,2015,8727788274.298279,-668998461.4785968,6968720866.761921
SE0000957979,2016,183517755.3659839,3095496.803636729,47740115.35576799
SE0000957979,2018,5718001937.963068,698259084.4009141,4468272222.45476
SE0000957979,2020,5621030763.022573,-110597829.3753221,1985346325.2339647
SE0000957979,2022,5726289459.472678,116910535.95194909,3464101565.9287596
SE0000957987,1997,5846416541.099507,-63972475.46238458,1327210988.7163017
SE0000957987,1998,9292056928.444714,-347148772.7657132,2973196615.7344594
SE0000957987,1999,559092578.8566022,25828586.893913403,93961978.16776884
SE0000957987,2000,6600361984.545725,230731036.7462778,3624300584.349469
SE0000957987,2002,4909763879.165538,540927504.8213456,738912797.9661905
SE0000957987,2003,5130856280.655859,-338829619.7659875,986870274.7691875
SE0000957987,2004,5129613921.334025,669369707.0459676,1391169866.4122844
SE0000957987,2006,4989539415.433027,416824503.4844572,3916254387.953348
SE0000957987,2008,8107007825.883287,-539073905.2653886,3017551000.3384295
SE0000957987,2009,6896994338.611085,946408750.8429595,2654996871.2669606
SE0000957987,2011,1936403058.8782113,225620574.44946766,1042854541.573044
SE0000957987,2012,4028350211.567536,-325675413.8548793,3092030030.3095746
SE0000957987,2013,5869298796.862338,-290813608.9763852,3780830339.493656
SE0000957987,2014,578668735.5248895,-11684878.431473257,90230848.58510578
SE0000957987,2015,2231794714.064947,32651697.793325145,572953276.9392735
SE0000957987,2016,849429299.1256977,62816916.664713554,676868111.2134993
SE0000957987,2017,303030542.53032666,29683946.38146373,177070721.55152792
SE0000957987,2018,1907703333.4215088,100996203.84467804,1312869528.0725367
SE0000957987,2019,8208575228.167331,625141725.1362,4938981218.109985
SE0000957987,2020,1582494603.359403,48758797.6601638,508072273.5796144
SE0000957987,2021,1125554808.1435688,12752580.53132876,489554585.32187116
SE0000957987,2022,2319310091.9202824,-88496667.43354951,556176252.1821668
SE0000961724,1999,2811600827.3675556,-168377043.96128196,1394446682.6220348
SE0000961724,2001,3709031608.9465303,62407814.551640935,641153002.7343385
SE0000961724,2004,2132985694.6891775,-156159925.6065083,493895684.9208394
SE0000961724,2009,7654363546.43079,-465186351.99991274,4192018699.873277
SE0000961724,2011,4724346634.246122,564640546.0061154,2658008269.43563
SE0000961724,2012,595815587.1451964,32167077.366974127,210709262.2616454
SE0000961724,2014,156272841.85242698,13474646.688881911,42266882.017811656
SE0000961724,2016,3557430078.926102,201524255.70437703,566151897.5692602
SE0000961724,2017,2500602929.604588,312684687.3950499,1478251089.6380317
SE0000961724,2018,5278637953.095039,150976884.03922942,2741728255.3246565
SE0000961724,2019,8174439157.105006,3154995.165634175,2200561035.0839214
SE0000961724,2020,8950324826.578823,-178814395.1011831,5428839357.389749
SE0001048984,1997,8778386847.86064,753957694.1734009,5038738259.338076
SE0001048984,1998,6998702450.923175,-219724755.55142018,2956021458.486103
SE0001048984,1999,2850098799.237302,161056552.4855661,1743740330.368499
SE0001048984,2000,5848881851.288071,548020102.631076,3256810576.8171525
